date,download,test_server,test_server_distance,test_server_latency,test_server_location,upload
2017-06-12 06:00:01,54.31,wilhelm.tel,0.0,32.054,Norderstedt,5.32
2017-06-12 07:00:01,55.42,wilhelm.tel,0.0,29.912,Norderstedt,5.39
2017-06-12 08:00:02,55.32,wilhelm.tel,0.0,32.855,Norderstedt,5.38
2017-06-12 09:00:01,54.38,C&S Breitband GmbH,0.0,28.008,Bad Oldesloe,5.4
2017-06-12 10:00:01,54.65,wilhelm.tel,0.0,32.182,Norderstedt,5.1
2017-06-12 11:00:01,52.28,LWLcom GmbH,0.0,31.517,Hamburg,5.34
2017-06-12 12:00:01,54.92,wilhelm.tel,0.0,30.233,Norderstedt,5.23
2017-06-12 13:00:01,54.84,wilhelm.tel,0.0,31.102,Norderstedt,5.31
2017-06-12 14:00:01,55.15,wilhelm.tel,0.0,31.824,Norderstedt,5.23
2017-06-12 15:00:01,53.94,C&S Breitband GmbH,0.0,30.553,Bad Oldesloe,5.29
2017-06-12 16:00:01,55.12,wilhelm.tel,0.0,88.732,Norderstedt,5.33
2017-06-12 17:00:01,42.69,Studio Funk GmbH & Co. KG,0.0,45.187,Hamburg,5.35
2017-06-12 18:00:01,54.77,C&S Breitband GmbH,0.0,34.683,Bad Oldesloe,5.36
2017-06-12 20:00:01,54.95,wilhelm.tel,0.0,31.722,Norderstedt,5.41
2017-06-12 21:00:02,54.52,C&S Breitband GmbH,0.0,31.681,Bad Oldesloe,5.44
2017-06-12 22:00:01,53.87,C&S Breitband GmbH,0.0,30.792,Bad Oldesloe,5.46
2017-06-12 23:00:01,54.37,C&S Breitband GmbH,0.0,30.406,Bad Oldesloe,5.55
2017-06-13 00:00:01,55.13,C&S Breitband GmbH,0.0,32.367,Bad Oldesloe,5.53
2017-06-13 01:00:01,55.53,wilhelm.tel,0.0,29.457,Norderstedt,5.38
2017-06-13 02:00:01,54.6,wilhelm.tel,0.0,28.886,Norderstedt,5.31
2017-06-13 03:00:02,55.68,wilhelm.tel,0.0,31.643,Norderstedt,5.44
2017-06-13 04:00:02,54.68,C&S Breitband GmbH,0.0,30.584,Bad Oldesloe,5.39
2017-06-13 05:00:02,55.49,wilhelm.tel,0.0,29.933,Norderstedt,5.32
2017-06-13 06:00:02,22.59,Buchholz Digital GmbH,0.0,44.711,Buchholz in der Nordheide,4.46
2017-06-13 07:00:01,52.85,C&S Breitband GmbH,0.0,32.949,Bad Oldesloe,5.54
2017-06-13 08:00:01,52.68,wilhelm.tel,0.0,30.417,Norderstedt,5.28
2017-06-13 09:00:01,54.48,C&S Breitband GmbH,0.0,31.131,Bad Oldesloe,5.34
2017-06-13 11:00:01,55.99,wilhelm.tel,0.0,33.304,Norderstedt,5.34
2017-06-13 12:00:01,54.54,wilhelm.tel,0.0,58.292,Norderstedt,5.31
2017-06-13 13:00:01,54.51,wilhelm.tel,0.0,29.406,Norderstedt,5.4
2017-06-13 14:00:01,29.44,Buchholz Digital GmbH,0.0,46.334,Buchholz in der Nordheide,5.1
2017-06-13 15:00:02,37.36,Buchholz Digital GmbH,0.0,48.813,Buchholz in der Nordheide,4.06
2017-06-13 17:00:01,54.75,C&S Breitband GmbH,0.0,33.991,Bad Oldesloe,5.52
2017-06-13 18:00:02,53.23,LWLcom GmbH,0.0,38.98,Hamburg,5.37
2017-06-13 19:00:01,47.86,LWLcom GmbH,0.0,35.485,Hamburg,5.46
2017-06-13 20:00:01,49.85,C&S Breitband GmbH,0.0,40.104,Bad Oldesloe,5.45
2017-06-13 21:00:01,54.17,C&S Breitband GmbH,0.0,32.907,Bad Oldesloe,5.44
2017-06-13 22:00:01,51.93,C&S Breitband GmbH,0.0,33.215,Bad Oldesloe,5.49
2017-06-13 23:00:01,50.18,LWLcom GmbH,0.0,34.149,Hamburg,5.25
2017-06-14 00:00:02,51.87,C&S Breitband GmbH,0.0,35.87,Bad Oldesloe,5.48
2017-06-14 01:00:02,52.3,LWLcom GmbH,0.0,32.244,Hamburg,5.5
2017-06-14 03:00:01,54.27,LWLcom GmbH,0.0,32.991,Hamburg,5.32
2017-06-14 04:00:01,52.19,Studio Funk GmbH & Co. KG,0.0,47.504,Hamburg,5.36
2017-06-14 05:00:01,54.43,C&S Breitband GmbH,0.0,29.809,Bad Oldesloe,5.48
2017-06-14 06:00:01,51.47,C&S Breitband GmbH,0.0,32.268,Bad Oldesloe,5.48
2017-06-14 07:00:02,54.59,C&S Breitband GmbH,0.0,32.088,Bad Oldesloe,5.46
2017-06-14 10:00:02,49.07,C&S Breitband GmbH,0.0,31.729,Bad Oldesloe,5.41
2017-06-14 11:00:01,54.52,wilhelm.tel,0.0,32.865,Norderstedt,5.41
2017-06-14 12:00:01,54.08,wilhelm.tel,0.0,32.596,Norderstedt,5.4
2017-06-14 14:00:02,55.22,wilhelm.tel,0.0,30.205,Norderstedt,5.32
2017-06-14 15:00:01,54.77,C&S Breitband GmbH,0.0,31.332,Bad Oldesloe,5.4
2017-06-14 16:00:01,54.88,wilhelm.tel,0.0,30.798,Norderstedt,5.22
2017-06-14 17:00:01,55.12,wilhelm.tel,0.0,29.911,Norderstedt,5.24
2017-06-14 18:00:01,55.7,wilhelm.tel,0.0,33.978,Norderstedt,5.33
2017-06-14 19:00:01,54.95,wilhelm.tel,0.0,31.787,Norderstedt,5.41
2017-06-14 20:00:01,55.4,wilhelm.tel,0.0,34.423,Norderstedt,5.39
2017-06-14 21:00:02,55.23,C&S Breitband GmbH,0.0,34.398,Bad Oldesloe,5.5
2017-06-14 22:00:01,54.36,wilhelm.tel,0.0,30.573,Norderstedt,5.3
2017-06-14 23:00:01,54.09,C&S Breitband GmbH,0.0,33.021,Bad Oldesloe,5.44
2017-06-15 00:00:01,54.76,wilhelm.tel,0.0,30.932,Norderstedt,5.35
2017-06-15 01:00:01,54.84,wilhelm.tel,0.0,30.107,Norderstedt,5.38
2017-06-15 02:00:01,54.04,C&S Breitband GmbH,0.0,31.464,Bad Oldesloe,5.33
2017-06-15 03:00:02,54.69,wilhelm.tel,0.0,29.887,Norderstedt,5.25
2017-06-15 04:00:01,54.73,wilhelm.tel,0.0,30.791,Norderstedt,5.37
2017-06-15 05:00:01,54.79,wilhelm.tel,0.0,29.905,Norderstedt,5.38
2017-06-15 06:00:01,55.23,wilhelm.tel,0.0,30.171,Norderstedt,5.24
2017-06-15 07:00:02,55.08,wilhelm.tel,0.0,30.474,Norderstedt,5.31
2017-06-15 08:00:01,54.95,wilhelm.tel,0.0,31.056,Norderstedt,5.31
2017-06-15 09:00:01,55.63,wilhelm.tel,0.0,31.255,Norderstedt,5.44
2017-06-15 10:00:01,55.68,wilhelm.tel,0.0,29.9,Norderstedt,5.46
2017-06-15 11:00:02,54.65,C&S Breitband GmbH,0.0,32.172,Bad Oldesloe,4.14
2017-06-15 12:00:01,54.66,wilhelm.tel,0.0,28.108,Norderstedt,5.41
2017-06-15 13:00:01,55.6,wilhelm.tel,0.0,30.497,Norderstedt,5.38
2017-06-15 14:00:01,54.12,C&S Breitband GmbH,0.0,29.046,Bad Oldesloe,5.45
2017-06-15 15:00:01,54.63,wilhelm.tel,0.0,30.927,Norderstedt,5.32
2017-06-15 16:00:01,54.23,C&S Breitband GmbH,0.0,31.875,Bad Oldesloe,5.47
2017-06-15 17:00:01,54.41,C&S Breitband GmbH,0.0,30.11,Bad Oldesloe,5.3
2017-06-15 18:00:02,55.51,wilhelm.tel,0.0,29.927,Norderstedt,5.36
2017-06-15 19:00:02,54.91,wilhelm.tel,0.0,30.792,Norderstedt,5.35
2017-06-15 20:00:01,54.63,wilhelm.tel,0.0,31.389,Norderstedt,5.41
2017-06-15 21:00:01,54.43,wilhelm.tel,0.0,30.271,Norderstedt,5.13
2017-06-15 22:00:02,54.69,C&S Breitband GmbH,0.0,29.31,Bad Oldesloe,5.43
2017-06-15 23:00:01,54.3,C&S Breitband GmbH,0.0,32.778,Bad Oldesloe,5.46
2017-06-16 00:00:01,54.61,C&S Breitband GmbH,0.0,30.225,Bad Oldesloe,5.49
2017-06-16 01:00:01,54.78,wilhelm.tel,0.0,33.544,Norderstedt,5.4
2017-06-16 02:00:01,54.77,wilhelm.tel,0.0,31.081,Norderstedt,5.4
2017-06-16 03:00:01,54.66,C&S Breitband GmbH,0.0,28.892,Bad Oldesloe,5.41
2017-06-16 04:00:01,54.62,wilhelm.tel,0.0,29.685,Norderstedt,5.37
2017-06-16 05:00:01,55.28,wilhelm.tel,0.0,28.894,Norderstedt,5.33
2017-06-16 06:00:01,54.65,wilhelm.tel,0.0,29.655,Norderstedt,5.38
2017-06-16 08:00:01,54.49,wilhelm.tel,0.0,29.457,Norderstedt,5.31
2017-06-16 09:00:01,54.49,wilhelm.tel,0.0,31.347,Norderstedt,5.34
2017-06-16 10:00:01,55.48,wilhelm.tel,0.0,30.673,Norderstedt,5.39
2017-06-16 11:00:01,55.14,wilhelm.tel,0.0,30.697,Norderstedt,5.29
2017-06-16 13:00:01,54.43,wilhelm.tel,0.0,29.348,Norderstedt,5.44
2017-06-16 14:00:01,55.22,wilhelm.tel,0.0,30.82,Norderstedt,5.46
2017-06-16 15:00:01,54.9,wilhelm.tel,0.0,31.359,Norderstedt,5.36
2017-06-16 16:00:01,54.53,wilhelm.tel,0.0,28.467,Norderstedt,5.44
2017-06-16 17:00:01,54.81,wilhelm.tel,0.0,29.758,Norderstedt,5.3
2017-06-16 19:00:02,54.82,C&S Breitband GmbH,0.0,30.536,Bad Oldesloe,5.39
2017-06-16 20:00:01,54.67,wilhelm.tel,0.0,28.899,Norderstedt,5.3
2017-06-16 21:00:01,54.18,C&S Breitband GmbH,0.0,31.555,Bad Oldesloe,5.37
2017-06-16 22:00:02,54.94,C&S Breitband GmbH,0.0,30.027,Bad Oldesloe,5.41
2017-06-16 23:00:02,54.82,C&S Breitband GmbH,0.0,29.624,Bad Oldesloe,5.39
2017-06-17 00:00:01,54.5,C&S Breitband GmbH,0.0,29.423,Bad Oldesloe,5.45
2017-06-17 01:00:01,53.8,wilhelm.tel,0.0,32.534,Norderstedt,5.31
2017-06-17 02:00:01,54.54,wilhelm.tel,0.0,28.65,Norderstedt,5.31
2017-06-17 03:00:01,55.32,wilhelm.tel,0.0,32.252,Norderstedt,5.4
2017-06-17 04:00:02,55.28,wilhelm.tel,0.0,30.415,Norderstedt,5.35
2017-06-17 05:00:02,55.42,wilhelm.tel,0.0,30.088,Norderstedt,5.3
2017-06-17 06:00:01,54.51,wilhelm.tel,0.0,31.019,Norderstedt,5.29
2017-06-17 07:00:01,45.23,LWLcom GmbH,0.0,31.255,Hamburg,5.44
2017-06-17 09:00:01,54.38,C&S Breitband GmbH,0.0,29.061,Bad Oldesloe,5.26
2017-06-17 11:00:02,54.53,wilhelm.tel,0.0,30.072,Norderstedt,5.37
2017-06-17 12:00:02,54.45,wilhelm.tel,0.0,31.854,Norderstedt,5.28
2017-06-17 13:00:01,55.58,wilhelm.tel,0.0,31.293,Norderstedt,5.3
2017-06-17 14:00:01,55.38,wilhelm.tel,0.0,29.969,Norderstedt,5.36
2017-06-17 15:00:01,54.74,C&S Breitband GmbH,0.0,33.203,Bad Oldesloe,5.49
2017-06-17 16:00:01,54.11,wilhelm.tel,0.0,32.056,Norderstedt,5.39
2017-06-17 17:00:02,54.6,wilhelm.tel,0.0,30.476,Norderstedt,5.28
2017-06-17 18:00:01,54.36,wilhelm.tel,0.0,32.873,Norderstedt,5.3
2017-06-17 20:00:01,53.89,wilhelm.tel,0.0,31.967,Norderstedt,5.38
2017-06-17 21:00:01,55.32,wilhelm.tel,0.0,31.619,Norderstedt,5.38
2017-06-17 22:00:01,54.43,wilhelm.tel,0.0,32.26,Norderstedt,5.37
2017-06-17 23:00:01,54.37,C&S Breitband GmbH,0.0,31.367,Bad Oldesloe,5.44
2017-06-18 00:00:02,54.76,C&S Breitband GmbH,0.0,31.045,Bad Oldesloe,5.45
2017-06-18 01:00:02,54.53,wilhelm.tel,0.0,35.473,Norderstedt,5.36
2017-06-18 02:00:01,54.74,C&S Breitband GmbH,0.0,30.663,Bad Oldesloe,5.47
2017-06-18 03:00:01,54.41,C&S Breitband GmbH,0.0,30.472,Bad Oldesloe,5.44
2017-06-18 04:00:02,54.76,wilhelm.tel,0.0,31.201,Norderstedt,5.22
2017-06-18 05:00:01,54.97,wilhelm.tel,0.0,29.707,Norderstedt,5.34
2017-06-18 06:00:01,54.61,C&S Breitband GmbH,0.0,29.365,Bad Oldesloe,5.4
2017-06-18 07:00:01,55.28,wilhelm.tel,0.0,31.121,Norderstedt,5.37
2017-06-18 08:00:02,54.69,wilhelm.tel,0.0,29.57,Norderstedt,5.29
2017-06-18 09:00:02,54.89,C&S Breitband GmbH,0.0,27.576,Bad Oldesloe,5.41
2017-06-18 10:00:01,54.97,wilhelm.tel,0.0,30.301,Norderstedt,5.12
2017-06-18 11:00:01,54.8,wilhelm.tel,0.0,31.399,Norderstedt,5.38
2017-06-18 12:00:01,55.14,wilhelm.tel,0.0,33.976,Norderstedt,5.21
2017-06-18 13:00:01,55.29,wilhelm.tel,0.0,31.326,Norderstedt,5.26
2017-06-18 15:00:01,54.75,wilhelm.tel,0.0,36.855,Norderstedt,5.44
2017-06-18 16:00:02,54.67,C&S Breitband GmbH,0.0,29.888,Bad Oldesloe,5.48
2017-06-18 17:00:01,54.27,wilhelm.tel,0.0,30.815,Norderstedt,5.15
2017-06-18 18:00:02,54.34,wilhelm.tel,0.0,29.955,Norderstedt,5.36
2017-06-18 19:00:01,54.55,wilhelm.tel,0.0,30.827,Norderstedt,5.3
2017-06-18 20:00:01,54.29,C&S Breitband GmbH,0.0,30.591,Bad Oldesloe,5.26
2017-06-18 21:00:02,54.54,C&S Breitband GmbH,0.0,32.34,Bad Oldesloe,5.31
2017-06-18 22:00:02,54.29,C&S Breitband GmbH,0.0,31.438,Bad Oldesloe,5.42
2017-06-18 23:00:01,53.33,LWLcom GmbH,0.0,33.922,Hamburg,5.42
2017-06-19 00:00:01,54.86,C&S Breitband GmbH,0.0,31.56,Bad Oldesloe,5.39
2017-06-19 01:00:01,55.42,wilhelm.tel,0.0,34.949,Norderstedt,5.25
2017-06-19 02:00:01,34.65,wilhelm.tel,0.0,33.081,Norderstedt,4.8
2017-06-19 03:00:01,54.35,wilhelm.tel,0.0,29.832,Norderstedt,5.38
2017-06-19 04:00:01,54.79,wilhelm.tel,0.0,30.081,Norderstedt,5.35
2017-06-19 05:00:01,55.51,wilhelm.tel,0.0,31.169,Norderstedt,5.33
2017-06-19 06:00:02,54.97,wilhelm.tel,0.0,32.925,Norderstedt,5.39
2017-06-19 07:00:01,55.09,wilhelm.tel,0.0,34.749,Norderstedt,5.3
2017-06-19 09:00:02,54.4,wilhelm.tel,0.0,31.146,Norderstedt,5.34
2017-06-19 10:00:01,54.67,wilhelm.tel,0.0,29.459,Norderstedt,5.37
2017-06-19 11:00:01,54.6,wilhelm.tel,0.0,32.604,Norderstedt,5.35
2017-06-19 12:00:01,54.32,wilhelm.tel,0.0,32.72,Norderstedt,5.37
2017-06-19 13:00:01,54.25,wilhelm.tel,0.0,30.625,Norderstedt,5.41
2017-06-19 14:00:02,55.44,wilhelm.tel,0.0,30.094,Norderstedt,5.42
2017-06-19 15:00:01,54.04,LWLcom GmbH,0.0,33.757,Hamburg,5.52
2017-06-19 16:00:01,55.52,wilhelm.tel,0.0,30.18,Norderstedt,5.15
2017-06-19 17:00:01,55.21,wilhelm.tel,0.0,31.368,Norderstedt,5.37
2017-06-19 18:00:01,54.33,wilhelm.tel,0.0,30.815,Norderstedt,5.41
2017-06-19 20:00:01,54.47,C&S Breitband GmbH,0.0,30.939,Bad Oldesloe,5.54
2017-06-19 21:00:01,55.05,wilhelm.tel,0.0,32.351,Norderstedt,5.38
2017-06-19 22:00:01,54.17,wilhelm.tel,0.0,33.626,Norderstedt,3.34
2017-06-19 23:00:01,54.97,wilhelm.tel,0.0,29.92,Norderstedt,5.36
2017-06-20 00:00:01,55.51,wilhelm.tel,0.0,30.802,Norderstedt,5.39
2017-06-20 01:00:02,54.07,wilhelm.tel,0.0,31.149,Norderstedt,5.3
2017-06-20 02:00:01,54.68,wilhelm.tel,0.0,29.46,Norderstedt,5.25
2017-06-20 03:00:01,54.82,wilhelm.tel,0.0,44.629,Norderstedt,5.3
2017-06-20 04:00:01,54.41,C&S Breitband GmbH,0.0,29.911,Bad Oldesloe,5.4
2017-06-20 05:00:01,55.33,wilhelm.tel,0.0,29.882,Norderstedt,5.27
2017-06-20 06:00:01,55.29,wilhelm.tel,0.0,29.972,Norderstedt,5.38
2017-06-20 07:00:01,55.15,wilhelm.tel,0.0,30.699,Norderstedt,5.3
2017-06-20 08:00:01,55.13,wilhelm.tel,0.0,31.239,Norderstedt,5.44
2017-06-20 09:00:01,55.25,wilhelm.tel,0.0,30.664,Norderstedt,5.39
2017-06-20 11:00:01,54.88,wilhelm.tel,0.0,30.702,Norderstedt,5.38
2017-06-20 12:00:01,54.73,wilhelm.tel,0.0,31.14,Norderstedt,5.28
2017-06-20 13:00:01,54.46,wilhelm.tel,0.0,27.465,Norderstedt,5.39
2017-06-20 14:00:01,54.59,wilhelm.tel,0.0,30.073,Norderstedt,5.42
2017-06-20 15:00:02,53.75,C&S Breitband GmbH,0.0,30.634,Bad Oldesloe,5.46
2017-06-20 16:00:01,54.97,wilhelm.tel,0.0,30.541,Norderstedt,5.35
2017-06-20 17:00:01,55.53,wilhelm.tel,0.0,30.711,Norderstedt,5.33
2017-06-20 18:00:01,54.96,wilhelm.tel,0.0,29.784,Norderstedt,5.3
2017-06-20 20:00:01,50.89,LWLcom GmbH,0.0,32.127,Hamburg,5.44
2017-06-20 21:00:02,55.16,wilhelm.tel,0.0,29.486,Norderstedt,5.39
2017-06-20 22:00:02,54.88,wilhelm.tel,0.0,29.391,Norderstedt,5.41
2017-06-20 23:00:01,54.29,C&S Breitband GmbH,0.0,29.75,Bad Oldesloe,5.39
2017-06-21 00:00:01,54.94,wilhelm.tel,0.0,30.601,Norderstedt,5.38
2017-06-21 01:00:01,54.33,wilhelm.tel,0.0,29.876,Norderstedt,5.41
2017-06-21 05:00:01,55.59,wilhelm.tel,0.0,29.955,Norderstedt,5.37
2017-06-21 06:00:01,53.97,C&S Breitband GmbH,0.0,30.367,Bad Oldesloe,5.41
2017-06-21 07:00:01,55.28,wilhelm.tel,0.0,33.121,Norderstedt,5.37
2017-06-21 08:00:02,51.76,LWLcom GmbH,0.0,37.469,Hamburg,5.38
2017-06-21 09:00:01,55.64,wilhelm.tel,0.0,31.989,Norderstedt,5.39
2017-06-21 10:00:01,55.34,wilhelm.tel,0.0,29.03,Norderstedt,5.43
2017-06-21 11:00:02,52.49,C&S Breitband GmbH,0.0,35.227,Bad Oldesloe,4.47
2017-06-21 12:00:01,55.14,C&S Breitband GmbH,0.0,31.475,Bad Oldesloe,5.48
2017-06-21 13:00:01,55.22,wilhelm.tel,0.0,30.026,Norderstedt,5.39
2017-06-21 14:00:01,55.54,wilhelm.tel,0.0,32.555,Norderstedt,5.36
2017-06-21 16:00:01,55.38,wilhelm.tel,0.0,30.442,Norderstedt,5.17
2017-06-21 17:00:02,54.52,wilhelm.tel,0.0,29.256,Norderstedt,5.34
2017-06-21 18:00:01,54.91,wilhelm.tel,0.0,30.084,Norderstedt,5.44
2017-06-21 19:00:02,54.98,wilhelm.tel,0.0,30.781,Norderstedt,5.41
2017-06-21 20:00:01,54.68,wilhelm.tel,0.0,31.772,Norderstedt,5.36
2017-06-21 21:00:01,55.01,C&S Breitband GmbH,0.0,31.726,Bad Oldesloe,5.5
2017-06-21 22:00:01,55.06,C&S Breitband GmbH,0.0,31.023,Bad Oldesloe,5.37
2017-06-21 23:00:01,55.3,wilhelm.tel,0.0,31.433,Norderstedt,5.32
2017-06-22 00:00:01,55.12,wilhelm.tel,0.0,31.361,Norderstedt,5.4
2017-06-22 01:00:01,55.61,wilhelm.tel,0.0,30.549,Norderstedt,5.44
2017-06-22 02:00:01,54.78,wilhelm.tel,0.0,32.441,Norderstedt,5.44
2017-06-22 03:00:01,54.78,wilhelm.tel,0.0,29.564,Norderstedt,5.31
2017-06-22 04:00:02,54.43,wilhelm.tel,0.0,30.174,Norderstedt,5.45
2017-06-22 05:00:01,53.96,wilhelm.tel,0.0,29.602,Norderstedt,5.34
2017-06-22 06:00:01,54.5,C&S Breitband GmbH,0.0,30.973,Bad Oldesloe,5.42
2017-06-22 07:00:02,55.5,wilhelm.tel,0.0,32.765,Norderstedt,5.25
2017-06-22 08:00:01,54.56,wilhelm.tel,0.0,31.345,Norderstedt,5.35
2017-06-22 09:00:02,54.53,wilhelm.tel,0.0,29.213,Norderstedt,5.36
2017-06-22 10:00:01,54.8,wilhelm.tel,0.0,30.803,Norderstedt,5.35
2017-06-22 11:00:01,55.04,wilhelm.tel,0.0,31.423,Norderstedt,5.44
2017-06-22 12:00:01,55.18,wilhelm.tel,0.0,30.037,Norderstedt,5.31
2017-06-22 13:00:01,54.82,wilhelm.tel,0.0,31.564,Norderstedt,5.36
2017-06-22 14:00:02,55.3,wilhelm.tel,0.0,29.32,Norderstedt,5.42
2017-06-22 15:00:01,55.02,wilhelm.tel,0.0,32.087,Norderstedt,5.4
2017-06-22 16:00:01,52.6,C&S Breitband GmbH,0.0,31.423,Bad Oldesloe,5.41
2017-06-22 17:00:01,54.84,wilhelm.tel,0.0,32.777,Norderstedt,5.27
2017-06-22 18:00:02,55.02,wilhelm.tel,0.0,29.173,Norderstedt,5.41
2017-06-22 19:00:01,54.57,wilhelm.tel,0.0,31.177,Norderstedt,5.45
2017-06-22 20:00:01,53.1,LWLcom GmbH,0.0,32.428,Hamburg,5.4
2017-06-22 21:00:01,52.77,C&S Breitband GmbH,0.0,35.236,Bad Oldesloe,5.2
2017-06-22 22:00:01,53.8,LWLcom GmbH,0.0,32.744,Hamburg,5.21
2017-06-22 23:00:01,54.25,C&S Breitband GmbH,0.0,31.579,Bad Oldesloe,5.32
2017-06-23 00:00:01,53.91,C&S Breitband GmbH,0.0,30.013,Bad Oldesloe,5.49
2017-06-23 01:00:01,54.42,wilhelm.tel,0.0,32.737,Norderstedt,5.26
2017-06-23 02:00:01,54.71,wilhelm.tel,0.0,31.851,Norderstedt,5.33
2017-06-23 03:00:01,54.19,wilhelm.tel,0.0,30.371,Norderstedt,5.33
2017-06-23 04:00:02,54.11,wilhelm.tel,0.0,29.423,Norderstedt,5.41
2017-06-23 05:00:01,54.47,wilhelm.tel,0.0,29.231,Norderstedt,5.36
2017-06-23 06:00:01,54.23,wilhelm.tel,0.0,30.566,Norderstedt,5.28
2017-06-23 07:00:01,52.37,C&S Breitband GmbH,0.0,30.932,Bad Oldesloe,5.08
2017-06-23 08:00:02,54.79,wilhelm.tel,0.0,29.179,Norderstedt,5.14
2017-06-23 09:00:02,53.67,wilhelm.tel,0.0,32.186,Norderstedt,5.44
2017-06-23 10:00:01,54.61,wilhelm.tel,0.0,30.102,Norderstedt,5.27
2017-06-23 11:00:01,54.46,wilhelm.tel,0.0,29.22,Norderstedt,5.41
2017-06-23 12:00:01,54.34,wilhelm.tel,0.0,29.734,Norderstedt,5.29
2017-06-23 13:00:02,53.82,wilhelm.tel,0.0,32.629,Norderstedt,5.47
2017-06-23 14:00:01,54.27,C&S Breitband GmbH,0.0,30.746,Bad Oldesloe,5.46
2017-06-23 15:00:01,55.21,wilhelm.tel,0.0,29.663,Norderstedt,5.38
2017-06-23 16:00:02,54.84,wilhelm.tel,0.0,29.92,Norderstedt,5.38
2017-06-23 17:00:02,53.65,C&S Breitband GmbH,0.0,30.884,Bad Oldesloe,5.43
2017-06-23 18:00:01,54.79,C&S Breitband GmbH,0.0,30.54,Bad Oldesloe,5.39
2017-06-23 19:00:01,55.05,wilhelm.tel,0.0,30.84,Norderstedt,5.3
2017-06-23 20:00:01,54.62,wilhelm.tel,0.0,28.945,Norderstedt,5.43
2017-06-23 21:00:01,54.67,C&S Breitband GmbH,0.0,32.516,Bad Oldesloe,5.45
2017-06-23 22:00:01,55.12,C&S Breitband GmbH,0.0,31.479,Bad Oldesloe,3.62
2017-06-23 23:00:01,55.16,wilhelm.tel,0.0,30.447,Norderstedt,5.38
2017-06-24 00:00:01,54.91,wilhelm.tel,0.0,31.171,Norderstedt,5.35
2017-06-24 01:00:02,51.97,wilhelm.tel,0.0,31.775,Norderstedt,5.25
2017-06-24 02:00:02,54.34,wilhelm.tel,0.0,30.867,Norderstedt,5.4
2017-06-24 03:00:01,54.52,wilhelm.tel,0.0,30.677,Norderstedt,5.33
2017-06-24 04:00:01,54.53,wilhelm.tel,0.0,30.983,Norderstedt,5.27
2017-06-24 05:00:01,54.78,wilhelm.tel,0.0,31.369,Norderstedt,5.37
2017-06-24 06:00:01,54.9,wilhelm.tel,0.0,30.154,Norderstedt,5.43
2017-06-24 07:00:02,54.5,wilhelm.tel,0.0,31.073,Norderstedt,5.33
2017-06-24 08:00:02,54.66,wilhelm.tel,0.0,32.054,Norderstedt,5.36
2017-06-24 09:00:01,54.62,wilhelm.tel,0.0,30.853,Norderstedt,5.33
2017-06-24 10:00:02,54.83,wilhelm.tel,0.0,29.187,Norderstedt,5.32
2017-06-24 11:00:01,55.32,wilhelm.tel,0.0,32.309,Norderstedt,5.24
2017-06-24 12:00:01,53.9,wilhelm.tel,0.0,31.56,Norderstedt,5.24
2017-06-24 13:00:01,54.28,C&S Breitband GmbH,0.0,31.569,Bad Oldesloe,5.45
2017-06-24 14:00:01,54.57,C&S Breitband GmbH,0.0,31.946,Bad Oldesloe,5.4
2017-06-24 15:00:02,54.6,C&S Breitband GmbH,0.0,30.994,Bad Oldesloe,5.24
2017-06-24 16:00:01,54.39,wilhelm.tel,0.0,29.636,Norderstedt,5.34
2017-06-24 17:00:01,54.64,wilhelm.tel,0.0,31.287,Norderstedt,5.33
2017-06-24 18:00:02,54.95,wilhelm.tel,0.0,32.444,Norderstedt,5.38
2017-06-24 19:00:01,54.71,wilhelm.tel,0.0,30.249,Norderstedt,5.28
2017-06-24 20:00:02,54.6,C&S Breitband GmbH,0.0,32.494,Bad Oldesloe,5.33
2017-06-24 21:00:01,54.83,C&S Breitband GmbH,0.0,32.207,Bad Oldesloe,5.45
2017-06-24 22:00:01,53.6,C&S Breitband GmbH,0.0,31.811,Bad Oldesloe,5.45
2017-06-24 23:00:01,54.88,C&S Breitband GmbH,0.0,30.996,Bad Oldesloe,5.45
2017-06-25 00:00:01,55.01,C&S Breitband GmbH,0.0,32.722,Bad Oldesloe,5.48
2017-06-25 01:00:02,54.46,wilhelm.tel,0.0,32.224,Norderstedt,5.29
2017-06-25 02:00:01,40.83,C&S Breitband GmbH,0.0,29.661,Bad Oldesloe,5.44
2017-06-25 03:00:02,54.76,wilhelm.tel,0.0,29.532,Norderstedt,5.13
2017-06-25 04:00:02,54.93,wilhelm.tel,0.0,30.203,Norderstedt,5.34
2017-06-25 05:00:02,54.74,wilhelm.tel,0.0,31.646,Norderstedt,5.4
2017-06-25 06:00:02,54.92,wilhelm.tel,0.0,30.264,Norderstedt,5.39
2017-06-25 07:00:01,55.09,wilhelm.tel,0.0,31.748,Norderstedt,5.29
2017-06-25 08:00:01,55.28,wilhelm.tel,0.0,30.146,Norderstedt,5.39
2017-06-25 09:00:01,54.72,C&S Breitband GmbH,0.0,30.33,Bad Oldesloe,4.3
2017-06-25 10:00:01,55.25,wilhelm.tel,0.0,30.699,Norderstedt,5.42
2017-06-25 11:00:01,55.3,wilhelm.tel,0.0,31.951,Norderstedt,5.43
2017-06-25 12:00:02,54.61,C&S Breitband GmbH,0.0,29.384,Bad Oldesloe,5.5
2017-06-25 13:00:01,52.91,C&S Breitband GmbH,0.0,31.943,Bad Oldesloe,5.04
